Order ID	Product	Category	Unit Price	Quantity	Valor	Customer	Ship City	Ship Country	Order Date	Ano
10884	Gnocchi di nonna Alice	Grains/Cereals	38	21	798	Let's Stop N Shop	San Francisco	USA	12-Feb-98	
10884	Louisiana Fiery Hot Pepper Sauce	Condiments	21,05	12	252,6	Let's Stop N Shop	San Francisco	USA	12-Feb-98	
10885	Outback Lager	Beverages	15	30	450	Suprêmes délices	Charleroi	Belgium	12-Feb-98	
10885	Guaraná Fantástica	Beverages	4,5	12	54	Suprêmes délices	Charleroi	Belgium	12-Feb-98	
10885	Chang	Beverages	19	20	380	Suprêmes délices	Charleroi	Belgium	12-Feb-98	
10885	Original Frankfurter grüne Soße	Condiments	13	25	325	Suprêmes délices	Charleroi	Belgium	12-Feb-98	
10886	Ikura	Seafood	31	70	2170	Hanari Carnes	Rio de Janeiro	Brazil	13-Feb-98	
10886	Gorgonzola Telino	Dairy Products	12,5	35	437,5	Hanari Carnes	Rio de Janeiro	Brazil	13-Feb-98	
10886	Original Frankfurter grüne Soße	Condiments	13	40	520	Hanari Carnes	Rio de Janeiro	Brazil	13-Feb-98	
10887	NuNuCa Nuß-Nougat-Creme	Confections	14	5	70	Galería del gastrónomo	Barcelona	Spain	13-Feb-98	
10888	Chang	Beverages	19	20	380	Godos Cocina Típica	Sevilla	Spain	16-Feb-98	
10888	Scottish Longbreads	Confections	12,5	18	225	Godos Cocina Típica	Sevilla	Spain	16-Feb-98	
10889	Queso Cabrales	Dairy Products	21	40	840	Rattlesnake Canyon Grocery	Albuquerque	USA	16-Feb-98	
10889	Côte de Blaye	Beverages	263,5	40	10540	Rattlesnake Canyon Grocery	Albuquerque	USA	16-Feb-98	
10890	Sasquatch Ale	Beverages	14	10	140	Du monde entier	Nantes	France	16-Feb-98	
10890	Jack's New England Clam Chowder	Seafood	9,65	14	135,1	Du monde entier	Nantes	France	16-Feb-98	
10890	Alice Mutton	Meat/Poultry	39	15	585	Du monde entier	Nantes	France	16-Feb-98	
10891	Nord-Ost Matjeshering	Seafood	25,89	15	388,35	Lehmanns Marktstand	Frankfurt a.M.	Germany	17-Feb-98	
10892	Raclette Courdavault	Dairy Products	55	40	2200	Maison Dewey	Bruxelles	Belgium	17-Feb-98	
10893	Nord-Ost Matjeshering	Seafood	25,89	35	906,15	Königlich Essen	Brandenburg	Germany	18-Feb-98	
10893	Thüringer Rostbratwurst	Meat/Poultry	123,79	24	2970,96	Königlich Essen	Brandenburg	Germany	18-Feb-98	
10893	Inlagd Sill	Seafood	19	20	380	Königlich Essen	Brandenburg	Germany	18-Feb-98	
10893	Guaraná Fantástica	Beverages	4,5	10	45	Königlich Essen	Brandenburg	Germany	18-Feb-98	
10893	Northwoods Cranberry Sauce	Condiments	40	30	1200	Königlich Essen	Brandenburg	Germany	18-Feb-98	
10894	Konbu	Seafood	6	28	168	Save-a-lot Markets	Boise	USA	18-Feb-98	
10894	Gudbrandsdalsost	Dairy Products	36	50	1800	Save-a-lot Markets	Boise	USA	18-Feb-98	
10894	Rhönbräu Klosterbier	Beverages	7,75	120	930	Save-a-lot Markets	Boise	USA	18-Feb-98	
10895	Camembert Pierrot	Dairy Products	34	100	3400	Ernst Handel	Graz	Austria	18-Feb-98	
10895	Guaraná Fantástica	Beverages	4,5	110	495	Ernst Handel	Graz	Austria	18-Feb-98	
10895	Boston Crab Meat	Seafood	18,4	91	1674,4	Ernst Handel	Graz	Austria	18-Feb-98	
10895	Chartreuse verte	Beverages	18	45	810	Ernst Handel	Graz	Austria	18-Feb-98	
10896	Rogede sild	Seafood	9,5	15	142,5	Maison Dewey	Bruxelles	Belgium	19-Feb-98	
10896	Gnocchi di nonna Alice	Grains/Cereals	38	16	608	Maison Dewey	Bruxelles	Belgium	19-Feb-98	
10897	Thüringer Rostbratwurst	Meat/Poultry	123,79	80	9903,2	Hungry Owl All-Night Grocers	Cork	Ireland	19-Feb-98	
10897	Nord-Ost Matjeshering	Seafood	25,89	36	932,04	Hungry Owl All-Night Grocers	Cork	Ireland	19-Feb-98	
10898	Konbu	Seafood	6	5	30	Océano Atlántico Ltda.	Buenos Aires	Argentina	20-Feb-98	
10899	Chartreuse verte	Beverages	18	8	144	LILA-Supermercado	Barquisimeto	Venezuela	20-Feb-98	
10900	Outback Lager	Beverages	15	3	45	Wellington Importadora	Resende	Brazil	20-Feb-98	
10901	Jack's New England Clam Chowder	Seafood	9,65	30	289,5	HILARION-Abastos	San Cristóbal	Venezuela	23-Feb-98	
10901	Flotemysost	Dairy Products	21,5	30	645	HILARION-Abastos	San Cristóbal	Venezuela	23-Feb-98	
10902	Pâté chinois	Meat/Poultry	24	30	720	Folk och fä HB	Bräcke	Sweden	23-Feb-98	
10902	Tarte au sucre	Confections	49,3	6	295,8	Folk och fä HB	Bräcke	Sweden	23-Feb-98	
10903	Scottish Longbreads	Confections	12,5	20	250	Hanari Carnes	Rio de Janeiro	Brazil	24-Feb-98	
10903	Louisiana Fiery Hot Pepper Sauce	Condiments	21,05	21	442,05	Hanari Carnes	Rio de Janeiro	Brazil	24-Feb-98	
10903	Konbu	Seafood	6	40	240	Hanari Carnes	Rio de Janeiro	Brazil	24-Feb-98	
10904	Tarte au sucre	Confections	49,3	35	1725,5	White Clover Markets	Seattle	USA	24-Feb-98	
10904	Escargots de Bourgogne	Seafood	13,25	15	198,75	White Clover Markets	Seattle	USA	24-Feb-98	
10905	Chai	Meat/Poultry	18	20	360	Wellington Importadora	Resende	Brazil	24-Feb-98	
10906	Sirop d'érable	Condiments	28,5	15	427,5	Wolski  Zajazd	Warszawa	Poland	25-Feb-98	
10907	Rhönbräu Klosterbier	Beverages	7,75	14	108,5	Spécialités du monde	Paris	France	25-Feb-98	
10908	Uncle Bob's Organic Dried Pears	Produce	30	20	600	Reggiani Caseifici	Reggio Emilia	Italy	26-Feb-98	
10908	Filo Mix	Grains/Cereals	7	14	98	Reggiani Caseifici	Reggio Emilia	Italy	26-Feb-98	
10909	Jack's New England Clam Chowder	Seafood	9,65	5	48,25	Santé Gourmet	Stavern	Norway	26-Feb-98	
10909	Uncle Bob's Organic Dried Pears	Produce	30	12	360	Santé Gourmet	Stavern	Norway	26-Feb-98	
10909	Pavlova	Confections	17,45	15	261,75	Santé Gourmet	Stavern	Norway	26-Feb-98	
10910	Teatime Chocolate Biscuits	Confections	9,2	12	110,4	Wilman Kala	Helsinki	Finland	26-Feb-98	
10910	Maxilaku	Confections	20	10	200	Wilman Kala	Helsinki	Finland	26-Feb-98	
10910	Sirop d'érable	Condiments	28,5	5	142,5	Wilman Kala	Helsinki	Finland	26-Feb-98	
10911	Laughing Lumberjack Lager	Beverages	14	15	210	Godos Cocina Típica	Sevilla	Spain	26-Feb-98	
10911	Alice Mutton	Meat/Poultry	39	12	468	Godos Cocina Típica	Sevilla	Spain	26-Feb-98	
10911	Chai	Meat/Poultry	18	10	180	Godos Cocina Típica	Sevilla	Spain	26-Feb-98	
10912	Queso Cabrales	Dairy Products	21	40	840	Hungry Owl All-Night Grocers	Cork	Ireland	26-Feb-98	
10912	Thüringer Rostbratwurst	Meat/Poultry	123,79	60	7427,4	Hungry Owl All-Night Grocers	Cork	Ireland	26-Feb-98	
10913	Geitost	Dairy Products	2,5	40	100	Queen Cozinha	Sao Paulo	Brazil	26-Feb-98	
10913	Chef Anton's Cajun Seasoning	Seafood	22	30	660	Queen Cozinha	Sao Paulo	Brazil	26-Feb-98	
10913	Escargots de Bourgogne	Seafood	13,25	15	198,75	Queen Cozinha	Sao Paulo	Brazil	26-Feb-98	
10914	Flotemysost	Dairy Products	21,5	25	537,5	Queen Cozinha	Sao Paulo	Brazil	27-Feb-98	
10915	Tourtière	Meat/Poultry	7,45	10	74,5	Tortuga Restaurante	México D.F.	Mexico	27-Feb-98	
10915	Alice Mutton	Meat/Poultry	39	10	390	Tortuga Restaurante	México D.F.	Mexico	27-Feb-98	
10915	Geitost	Dairy Products	2,5	30	75	Tortuga Restaurante	México D.F.	Mexico	27-Feb-98	
10916	Mascarpone Fabioli	Dairy Products	32	6	192	Rancho grande	Buenos Aires	Argentina	27-Feb-98	
10916	Pavlova	Confections	17,45	6	104,7	Rancho grande	Buenos Aires	Argentina	27-Feb-98	
10916	Ravioli Angelo	Grains/Cereals	19,5	20	390	Rancho grande	Buenos Aires	Argentina	27-Feb-98	
10917	Camembert Pierrot	Dairy Products	34	10	340	Romero y tomillo	Madrid	Spain	02/mar/98	
10917	Nord-Ost Matjeshering	Seafood	25,89	1	25,89	Romero y tomillo	Madrid	Spain	02/mar/98	
10918	Chai	Meat/Poultry	18	60	1080	Bottom-Dollar Markets	Tsawassen	Canada	02/mar/98	
10918	Camembert Pierrot	Dairy Products	34	25	850	Bottom-Dollar Markets	Tsawassen	Canada	02/mar/98	
10919	Pavlova	Confections	17,45	24	418,8	LINO-Delicateses	I. de Margarita	Venezuela	02/mar/98	
10919	NuNuCa Nuß-Nougat-Creme	Confections	14	24	336	LINO-Delicateses	I. de Margarita	Venezuela	02/mar/98	
10919	Boston Crab Meat	Seafood	18,4	20	368	LINO-Delicateses	I. de Margarita	Venezuela	02/mar/98	
10920	Valkoinen suklaa	Confections	16,25	24	390	Around the Horn	Colchester	UK	03/mar/98	
10921	Steeleye Stout	Beverages	18	10	180	Vaffeljernet	Århus	Denmark	03/mar/98	
10921	Vegie-spread	Condiments	43,9	40	1756	Vaffeljernet	Århus	Denmark	03/mar/98	
10922	Guaraná Fantástica	Beverages	4,5	35	157,5	Hanari Carnes	Rio de Janeiro	Brazil	03/mar/98	
10922	Alice Mutton	Meat/Poultry	39	15	585	Hanari Carnes	Rio de Janeiro	Brazil	03/mar/98	
10923	Singaporean Hokkien Fried Mee	Grains/Cereals	14	10	140	La maison d'Asie	Toulouse	France	03/mar/98	
10923	Ipoh Coffee	Beverages	46	10	460	La maison d'Asie	Toulouse	France	03/mar/98	
10923	Laughing Lumberjack Lager	Beverages	14	24	336	La maison d'Asie	Toulouse	France	03/mar/98	
10924	Rössle Sauerkraut	Produce	45,6	30	1368	Berglunds snabbköp	Luleå	Sweden	04/mar/98	
10924	Ikura	Seafood	31	20	620	Berglunds snabbköp	Luleå	Sweden	04/mar/98	
10924	Rhönbräu Klosterbier	Beverages	7,75	6	46,5	Berglunds snabbköp	Luleå	Sweden	04/mar/98	
10925	Inlagd Sill	Seafood	19	25	475	Hanari Carnes	Rio de Janeiro	Brazil	04/mar/98	
10925	Filo Mix	Grains/Cereals	7	12	84	Hanari Carnes	Rio de Janeiro	Brazil	04/mar/98	
10926	Queso Cabrales	Dairy Products	21	2	42	Ana Trujillo Emparedados y helados	México D.F.	Mexico	04/mar/98	
10926	Konbu	Seafood	6	10	60	Ana Trujillo Emparedados y helados	México D.F.	Mexico	04/mar/98	
10926	Teatime Chocolate Biscuits	Confections	9,2	7	64,4	Ana Trujillo Emparedados y helados	México D.F.	Mexico	04/mar/98	
10926	Mozzarella di Giovanni	Dairy Products	34,8	10	348	Ana Trujillo Emparedados y helados	México D.F.	Mexico	04/mar/98	
10927	Sir Rodney's Marmalade	Confections	81	5	405	La corne d'abondance	Versailles	France	05/mar/98	
10927	Filo Mix	Grains/Cereals	7	5	35	La corne d'abondance	Versailles	France	05/mar/98	
10927	Lakkalikööri	Beverages	18	20	360	La corne d'abondance	Versailles	France	05/mar/98	
10928	Zaanse koeken	Confections	9,5	5	47,5	Galería del gastrónomo	Barcelona	Spain	05/mar/98	
10928	Lakkalikööri	Beverages	18	5	90	Galería del gastrónomo	Barcelona	Spain	05/mar/98	
10929	Sir Rodney's Scones	Confections	10	60	600	Frankenversand	München	Germany	05/mar/98	
10929	Rhönbräu Klosterbier	Beverages	7,75	49	379,75	Frankenversand	München	Germany	05/mar/98	
10929	Original Frankfurter grüne Soße	Condiments	13	15	195	Frankenversand	München	Germany	05/mar/98	
10930	Sir Rodney's Scones	Confections	10	36	360	Suprêmes délices	Charleroi	Belgium	06/mar/98	
10930	Schoggi Schokolade	Confections	43,9	25	1097,5	Suprêmes délices	Charleroi	Belgium	06/mar/98	
10930	Escargots de Bourgogne	Seafood	13,25	30	397,5	Suprêmes délices	Charleroi	Belgium	06/mar/98	
10930	Pâté chinois	Meat/Poultry	24	25	600	Suprêmes délices	Charleroi	Belgium	06/mar/98	
10931	Ravioli Angelo	Grains/Cereals	19,5	30	585	Richter Supermarkt	Genève	Switzerland	06/mar/98	
10931	Konbu	Seafood	6	42	252	Richter Supermarkt	Genève	Switzerland	06/mar/98	
10932	Pavlova	Confections	17,45	30	523,5	Bon app'	Marseille	France	06/mar/98	
10932	Tarte au sucre	Confections	49,3	14	690,2	Bon app'	Marseille	France	06/mar/98	
10932	Rhönbräu Klosterbier	Beverages	7,75	20	155	Bon app'	Marseille	France	06/mar/98	
10932	Mozzarella di Giovanni	Dairy Products	34,8	16	556,8	Bon app'	Marseille	France	06/mar/98	
10933	Sirop d'érable	Condiments	28,5	30	855	Island Trading	Cowes	UK	06/mar/98	
10933	Perth Pasties	Meat/Poultry	32,8	2	65,6	Island Trading	Cowes	UK	06/mar/98	
10934	Grandma's Boysenberry Spread	Condiments	25	20	500	Lehmanns Marktstand	Frankfurt a.M.	Germany	09/mar/98	
10935	Chai	Meat/Poultry	18	21	378	Wellington Importadora	Resende	Brazil	09/mar/98	
10935	Carnarvon Tigers	Beverages	62,5	4	250	Wellington Importadora	Resende	Brazil	09/mar/98	
10935	Tunnbröd	Grains/Cereals	9	8	72	Wellington Importadora	Resende	Brazil	09/mar/98	
10936	Inlagd Sill	Seafood	19	30	570	Great Lakes Food Market	Eugene	USA	09/mar/98	
10937	Sasquatch Ale	Beverages	14	20	280	Cactus Comidas para llevar	Buenos Aires	Argentina	10/mar/98	
10937	Rössle Sauerkraut	Produce	45,6	8	364,8	Cactus Comidas para llevar	Buenos Aires	Argentina	10/mar/98	
10938	Ipoh Coffee	Beverages	46	24	1104	QUICK-Stop	Cunewalde	Germany	10/mar/98	
10938	Konbu	Seafood	6	20	120	QUICK-Stop	Cunewalde	Germany	10/mar/98	
10938	Camembert Pierrot	Dairy Products	34	49	1666	QUICK-Stop	Cunewalde	Germany	10/mar/98	
10938	Flotemysost	Dairy Products	21,5	35	752,5	QUICK-Stop	Cunewalde	Germany	10/mar/98	
10939	Laughing Lumberjack Lager	Beverages	14	40	560	Magazzini Alimentari Riuniti	Bergamo	Italy	10/mar/98	
10939	Chang	Beverages	19	10	190	Magazzini Alimentari Riuniti	Bergamo	Italy	10/mar/98	
10940	Uncle Bob's Organic Dried Pears	Produce	30	8	240	Bon app'	Marseille	France	11/mar/98	
10940	Konbu	Seafood	6	20	120	Bon app'	Marseille	France	11/mar/98	
10941	Gorgonzola Telino	Dairy Products	12,5	44	550	Save-a-lot Markets	Boise	USA	11/mar/98	
10941	Scottish Longbreads	Confections	12,5	80	1000	Save-a-lot Markets	Boise	USA	11/mar/98	
10941	Tarte au sucre	Confections	49,3	30	1479	Save-a-lot Markets	Boise	USA	11/mar/98	
10941	Mozzarella di Giovanni	Dairy Products	34,8	50	1740	Save-a-lot Markets	Boise	USA	11/mar/98	
10942	Maxilaku	Confections	20	28	560	Reggiani Caseifici	Reggio Emilia	Italy	11/mar/98	
10943	Spegesild	Seafood	12	15	180	B's Beverages	London	UK	11/mar/98	
10943	Gustaf's Knäckebröd	Grains/Cereals	21	21	441	B's Beverages	London	UK	11/mar/98	
10943	Konbu	Seafood	6	15	90	B's Beverages	London	UK	11/mar/98	
10944	Queso Cabrales	Dairy Products	21	5	105	Bottom-Dollar Markets	Tsawassen	Canada	12/mar/98	
10944	Gula Malacca	Condiments	19,45	18	350,1	Bottom-Dollar Markets	Tsawassen	Canada	12/mar/98	
10944	Gnocchi di nonna Alice	Grains/Cereals	38	18	684	Bottom-Dollar Markets	Tsawassen	Canada	12/mar/98	
10945	Gorgonzola Telino	Dairy Products	12,5	10	125	Morgenstern Gesundkost	Leipzig	Germany	12/mar/98	
10945	Konbu	Seafood	6	20	120	Morgenstern Gesundkost	Leipzig	Germany	12/mar/98	
10946	Ikura	Seafood	31	25	775	Vaffeljernet	Århus	Denmark	12/mar/98	
10946	Guaraná Fantástica	Beverages	4,5	25	112,5	Vaffeljernet	Århus	Denmark	12/mar/98	
10946	Original Frankfurter grüne Soße	Condiments	13	40	520	Vaffeljernet	Århus	Denmark	12/mar/98	
10947	Raclette Courdavault	Dairy Products	55	4	220	B's Beverages	London	UK	13/mar/98	
10948	Pâté chinois	Meat/Poultry	24	4	96	Godos Cocina Típica	Sevilla	Spain	13/mar/98	
10948	Valkoinen suklaa	Confections	16,25	9	146,25	Godos Cocina Típica	Sevilla	Spain	13/mar/98	
10948	Manjimup Dried Apples	Produce	53	40	2120	Godos Cocina Típica	Sevilla	Spain	13/mar/98	
10949	Alice Mutton	Meat/Poultry	39	6	234	Bottom-Dollar Markets	Tsawassen	Canada	13/mar/98	
10949	Ikura	Seafood	31	30	930	Bottom-Dollar Markets	Tsawassen	Canada	13/mar/98	
10949	Grandma's Boysenberry Spread	Condiments	25	12	300	Bottom-Dollar Markets	Tsawassen	Canada	13/mar/98	
10949	Tarte au sucre	Confections	49,3	60	2958	Bottom-Dollar Markets	Tsawassen	Canada	13/mar/98	
10950	Chef Anton's Cajun Seasoning	Seafood	22	5	110	Magazzini Alimentari Riuniti	Bergamo	Italy	16/mar/98	
10951	Jack's New England Clam Chowder	Seafood	9,65	6	57,9	Richter Supermarkt	Genève	Switzerland	16/mar/98	
10951	Geitost	Dairy Products	2,5	15	37,5	Richter Supermarkt	Genève	Switzerland	16/mar/98	
10951	Rhönbräu Klosterbier	Beverages	7,75	50	387,5	Richter Supermarkt	Genève	Switzerland	16/mar/98	
10952	Rössle Sauerkraut	Produce	45,6	2	91,2	Alfreds Futterkiste	Berlin	Germany	16/mar/98	
10952	Grandma's Boysenberry Spread	Condiments	25	16	400	Alfreds Futterkiste	Berlin	Germany	16/mar/98	
10953	Sir Rodney's Marmalade	Confections	81	50	4050	Around the Horn	Colchester	UK	16/mar/98	
10953	Gorgonzola Telino	Dairy Products	12,5	50	625	Around the Horn	Colchester	UK	16/mar/98	
10954	Gorgonzola Telino	Dairy Products	12,5	25	312,5	LINO-Delicateses	I. de Margarita	Venezuela	17/mar/98	
10954	Rogede sild	Seafood	9,5	30	285	LINO-Delicateses	I. de Margarita	Venezuela	17/mar/98	
10954	Pavlova	Confections	17,45	28	488,6	LINO-Delicateses	I. de Margarita	Venezuela	17/mar/98	
10954	Camembert Pierrot	Dairy Products	34	24	816	LINO-Delicateses	I. de Margarita	Venezuela	17/mar/98	
10955	Rhönbräu Klosterbier	Beverages	7,75	12	93	Folk och fä HB	Bräcke	Sweden	17/mar/98	
10956	Sir Rodney's Scones	Confections	10	12	120	Blauer See Delikatessen	Mannheim	Germany	17/mar/98	
10956	Zaanse koeken	Confections	9,5	14	133	Blauer See Delikatessen	Mannheim	Germany	17/mar/98	
10956	Manjimup Dried Apples	Produce	53	8	424	Blauer See Delikatessen	Mannheim	Germany	17/mar/98	
10957	Nord-Ost Matjeshering	Seafood	25,89	30	776,7	HILARION-Abastos	San Cristóbal	Venezuela	18/mar/98	
10957	Steeleye Stout	Beverages	18	40	720	HILARION-Abastos	San Cristóbal	Venezuela	18/mar/98	
10957	Wimmers gute Semmelknödel	Grains/Cereals	33,25	8	266	HILARION-Abastos	San Cristóbal	Venezuela	18/mar/98	
10958	Uncle Bob's Organic Dried Pears	Produce	30	6	180	Océano Atlántico Ltda.	Buenos Aires	Argentina	18/mar/98	
10958	Chef Anton's Gumbo Mix	Produce	21,35	20	427	Océano Atlántico Ltda.	Buenos Aires	Argentina	18/mar/98	
10958	Mozzarella di Giovanni	Dairy Products	34,8	5	174	Océano Atlántico Ltda.	Buenos Aires	Argentina	18/mar/98	
10959	Rhönbräu Klosterbier	Beverages	7,75	20	155	Gourmet Lanchonetes	Campinas	Brazil	18/mar/98	
10960	Guaraná Fantástica	Beverages	4,5	10	45	HILARION-Abastos	San Cristóbal	Venezuela	19/mar/98	
10960	Jack's New England Clam Chowder	Seafood	9,65	24	231,6	HILARION-Abastos	San Cristóbal	Venezuela	19/mar/98	
10961	Filo Mix	Grains/Cereals	7	6	42	Queen Cozinha	Sao Paulo	Brazil	19/mar/98	
10961	Lakkalikööri	Beverages	18	60	1080	Queen Cozinha	Sao Paulo	Brazil	19/mar/98	
10962	Uncle Bob's Organic Dried Pears	Produce	30	45	1350	QUICK-Stop	Cunewalde	Germany	19/mar/98	
10962	Konbu	Seafood	6	77	462	QUICK-Stop	Cunewalde	Germany	19/mar/98	
10962	Gudbrandsdalsost	Dairy Products	36	9	324	QUICK-Stop	Cunewalde	Germany	19/mar/98	
10962	Perth Pasties	Meat/Poultry	32,8	20	656	QUICK-Stop	Cunewalde	Germany	19/mar/98	
10962	Lakkalikööri	Beverages	18	44	792	QUICK-Stop	Cunewalde	Germany	19/mar/98	
10963	Camembert Pierrot	Dairy Products	34	2	68	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	19/mar/98	
10964	Gudbrandsdalsost	Dairy Products	36	10	360	Spécialités du monde	Paris	France	20/mar/98	
10964	Carnarvon Tigers	Beverages	62,5	6	375	Spécialités du monde	Paris	France	20/mar/98	
10964	Côte de Blaye	Beverages	263,5	5	1317,5	Spécialités du monde	Paris	France	20/mar/98	
10965	Manjimup Dried Apples	Produce	53	16	848	Old World Delicatessen	Anchorage	USA	20/mar/98	
10966	Gravad lax	Seafood	26	8	208	Chop-suey Chinese	Bern	Switzerland	20/mar/98	
10966	Tarte au sucre	Confections	49,3	12	591,6	Chop-suey Chinese	Bern	Switzerland	20/mar/98	
10966	Gnocchi di nonna Alice	Grains/Cereals	38	12	456	Chop-suey Chinese	Bern	Switzerland	20/mar/98	
10967	Maxilaku	Confections	20	40	800	Toms Spezialitäten	Münster	Germany	23/mar/98	
10967	Teatime Chocolate Biscuits	Confections	9,2	12	110,4	Toms Spezialitäten	Münster	Germany	23/mar/98	
10968	Guaraná Fantástica	Beverages	4,5	30	135	Ernst Handel	Graz	Austria	23/mar/98	
10968	Queso Manchego La Pastora	Dairy Products	38	30	1140	Ernst Handel	Graz	Austria	23/mar/98	
10968	Wimmers gute Semmelknödel	Grains/Cereals	33,25	4	133	Ernst Handel	Graz	Austria	23/mar/98	
10969	Spegesild	Seafood	12	9	108	Comércio Mineiro	Sao Paulo	Brazil	23/mar/98	
10970	Filo Mix	Grains/Cereals	7	40	280	Bólido Comidas preparadas	Madrid	Spain	24/mar/98	
10971	Thüringer Rostbratwurst	Meat/Poultry	123,79	14	1733,06	France restauration	Nantes	France	24/mar/98	
10972	Geitost	Dairy Products	2,5	7	17,5	La corne d'abondance	Versailles	France	24/mar/98	
10972	Alice Mutton	Meat/Poultry	39	6	234	La corne d'abondance	Versailles	France	24/mar/98	
10973	Gumbär Gummibärchen	Confections	31,23	5	156,15	La corne d'abondance	Versailles	France	24/mar/98	
10973	Jack's New England Clam Chowder	Seafood	9,65	6	57,9	La corne d'abondance	Versailles	France	24/mar/98	
10973	Rhönbräu Klosterbier	Beverages	7,75	10	77,5	La corne d'abondance	Versailles	France	24/mar/98	
10974	Vegie-spread	Condiments	43,9	10	439	Split Rail Beer & Ale	Lander	USA	25/mar/98	
10975	Northwoods Cranberry Sauce	Condiments	40	16	640	Bottom-Dollar Markets	Tsawassen	Canada	25/mar/98	
10975	Rhönbräu Klosterbier	Beverages	7,75	10	77,5	Bottom-Dollar Markets	Tsawassen	Canada	25/mar/98	
10976	Rössle Sauerkraut	Produce	45,6	20	912	HILARION-Abastos	San Cristóbal	Venezuela	25/mar/98	
10977	Chartreuse verte	Beverages	18	30	540	Folk och fä HB	Bräcke	Sweden	26/mar/98	
10977	Manjimup Dried Apples	Produce	53	10	530	Folk och fä HB	Bräcke	Sweden	26/mar/98	
10977	Zaanse koeken	Confections	9,5	30	285	Folk och fä HB	Bräcke	Sweden	26/mar/98	
10977	Vegie-spread	Condiments	43,9	20	878	Folk och fä HB	Bräcke	Sweden	26/mar/98	
10978	Gula Malacca	Condiments	19,45	6	116,7	Maison Dewey	Bruxelles	Belgium	26/mar/98	
10978	Boston Crab Meat	Seafood	18,4	10	184	Maison Dewey	Bruxelles	Belgium	26/mar/98	
10978	Northwoods Cranberry Sauce	Condiments	40	20	800	Maison Dewey	Bruxelles	Belgium	26/mar/98	
10978	Sir Rodney's Scones	Confections	10	40	400	Maison Dewey	Bruxelles	Belgium	26/mar/98	
10979	Guaraná Fantástica	Beverages	4,5	80	360	Ernst Handel	Graz	Austria	26/mar/98	
10979	Uncle Bob's Organic Dried Pears	Produce	30	18	540	Ernst Handel	Graz	Austria	26/mar/98	
10979	Queso Manchego La Pastora	Dairy Products	38	20	760	Ernst Handel	Graz	Austria	26/mar/98	
10979	Gorgonzola Telino	Dairy Products	12,5	24	300	Ernst Handel	Graz	Austria	26/mar/98	
10979	Schoggi Schokolade	Confections	43,9	30	1317	Ernst Handel	Graz	Austria	26/mar/98	
10979	Vegie-spread	Condiments	43,9	35	1536,5	Ernst Handel	Graz	Austria	26/mar/98	
10980	Rhönbräu Klosterbier	Beverages	7,75	40	310	Folk och fä HB	Bräcke	Sweden	27/mar/98	
10981	Côte de Blaye	Beverages	263,5	60	15810	Hanari Carnes	Rio de Janeiro	Brazil	27/mar/98	
10982	Ipoh Coffee	Beverages	46	9	414	Bottom-Dollar Markets	Tsawassen	Canada	27/mar/98	
10982	Uncle Bob's Organic Dried Pears	Produce	30	20	600	Bottom-Dollar Markets	Tsawassen	Canada	27/mar/98	
10983	Konbu	Seafood	6	84	504	Save-a-lot Markets	Boise	USA	27/mar/98	
10983	Ravioli Angelo	Grains/Cereals	19,5	15	292,5	Save-a-lot Markets	Boise	USA	27/mar/98	
10984	Guaraná Fantástica	Beverages	4,5	20	90	Save-a-lot Markets	Boise	USA	30/mar/98	
10984	Pavlova	Confections	17,45	55	959,75	Save-a-lot Markets	Boise	USA	30/mar/98	
10984	Inlagd Sill	Seafood	19	40	760	Save-a-lot Markets	Boise	USA	30/mar/98	
10985	Mascarpone Fabioli	Dairy Products	32	35	1120	Hungry Owl All-Night Grocers	Cork	Ireland	30/mar/98	
10985	Pavlova	Confections	17,45	36	628,2	Hungry Owl All-Night Grocers	Cork	Ireland	30/mar/98	
10985	Carnarvon Tigers	Beverages	62,5	8	500	Hungry Owl All-Night Grocers	Cork	Ireland	30/mar/98	
10986	Sir Rodney's Marmalade	Confections	81	15	1215	Océano Atlántico Ltda.	Buenos Aires	Argentina	30/mar/98	
10986	Queso Cabrales	Dairy Products	21	30	630	Océano Atlántico Ltda.	Buenos Aires	Argentina	30/mar/98	
10986	Lakkalikööri	Beverages	18	10	180	Océano Atlántico Ltda.	Buenos Aires	Argentina	30/mar/98	
10986	Original Frankfurter grüne Soße	Condiments	13	15	195	Océano Atlántico Ltda.	Buenos Aires	Argentina	30/mar/98	
10987	Uncle Bob's Organic Dried Pears	Produce	30	60	1800	Eastern Connection	London	UK	31/mar/98	
10987	Ipoh Coffee	Beverages	46	6	276	Eastern Connection	London	UK	31/mar/98	
10987	Mozzarella di Giovanni	Dairy Products	34,8	20	696	Eastern Connection	London	UK	31/mar/98	
10988	Uncle Bob's Organic Dried Pears	Produce	30	60	1800	Rattlesnake Canyon Grocery	Albuquerque	USA	31/mar/98	
10988	Tarte au sucre	Confections	49,3	40	1972	Rattlesnake Canyon Grocery	Albuquerque	USA	31/mar/98	
10989	Grandma's Boysenberry Spread	Condiments	25	40	1000	Que Delícia	Rio de Janeiro	Brazil	31/mar/98	
10989	Queso Cabrales	Dairy Products	21	15	315	Que Delícia	Rio de Janeiro	Brazil	31/mar/98	
10989	Jack's New England Clam Chowder	Seafood	9,65	4	38,6	Que Delícia	Rio de Janeiro	Brazil	31/mar/98	
