Order ID;Product;Category;Unit Price;Quantity;Customer;Ship City;Ship Country;Order Date
10860;Lakkalikööri;Beverages;18;20;France restauration;Nantes;France;29-Jan-98
10861;Geitost;Dairy Products;2,5;35;White Clover Markets;Seattle;USA;30-Jan-98
10861;Sir Rodney's Scones;Confections;10;40;White Clover Markets;Seattle;USA;30-Jan-98
10861;Alice Mutton;Meat/Poultry;39;42;White Clover Markets;Seattle;USA;30-Jan-98
10861;Carnarvon Tigers;Beverages;62,5;20;White Clover Markets;Seattle;USA;30-Jan-98
10861;Tarte au sucre;Confections;49,3;3;White Clover Markets;Seattle;USA;30-Jan-98
10862;Queso Cabrales;Dairy Products;21;25;Lehmanns Marktstand;Frankfurt a.M.;Germany;30-Jan-98
10862;Filo Mix;Grains/Cereals;7;8;Lehmanns Marktstand;Frankfurt a.M.;Germany;30-Jan-98
10863;Chai;Meat/Poultry;18;20;HILARION-Abastos;San Cristóbal;Venezuela;2-Feb-98
10863;Escargots de Bourgogne;Seafood;13,25;12;HILARION-Abastos;San Cristóbal;Venezuela;2-Feb-98
10864;Laughing Lumberjack Lager;Beverages;14;15;Around the Horn;Colchester;UK;2-Feb-98
10864;Steeleye Stout;Beverages;18;4;Around the Horn;Colchester;UK;2-Feb-98
10865;Côte de Blaye;Beverages;263,5;60;QUICK-Stop;Cunewalde;Germany;2-Feb-98
10865;Chartreuse verte;Beverages;18;80;QUICK-Stop;Cunewalde;Germany;2-Feb-98
10866;Nord-Ost Matjeshering;Seafood;25,89;40;Berglunds snabbköp;Luleå;Sweden;3-Feb-98
10866;Chang;Beverages;19;21;Berglunds snabbköp;Luleå;Sweden;3-Feb-98
10866;Guaraná Fantástica;Beverages;4,5;6;Berglunds snabbköp;Luleå;Sweden;3-Feb-98
10867;Perth Pasties;Meat/Poultry;32,8;3;Lonesome Pine Restaurant;Portland;USA;3-Feb-98
10868;Gumbär Gummibärchen;Confections;31,23;20;Queen Cozinha;Sao Paulo;Brazil;4-Feb-98
10868;Steeleye Stout;Beverages;18;30;Queen Cozinha;Sao Paulo;Brazil;4-Feb-98
10868;Maxilaku;Confections;20;42;Queen Cozinha;Sao Paulo;Brazil;4-Feb-98
10869;Tunnbröd;Grains/Cereals;9;50;Seven Seas Imports;London;UK;4-Feb-98
10869;Chai;Meat/Poultry;18;40;Seven Seas Imports;London;UK;4-Feb-98
10869;Queso Cabrales;Dairy Products;21;10;Seven Seas Imports;London;UK;4-Feb-98
10869;Scottish Longbreads;Confections;12,5;20;Seven Seas Imports;London;UK;4-Feb-98
10870;Manjimup Dried Apples;Produce;53;2;Wolski  Zajazd;Warszawa;Poland;4-Feb-98
10870;Steeleye Stout;Beverages;18;3;Wolski  Zajazd;Warszawa;Poland;4-Feb-98
10871;Grandma's Boysenberry Spread;Condiments;25;50;Bon app';Marseille;France;5-Feb-98
10871;Alice Mutton;Meat/Poultry;39;16;Bon app';Marseille;France;5-Feb-98
10871;Pavlova;Confections;17,45;12;Bon app';Marseille;France;5-Feb-98
10872;Wimmers gute Semmelknödel;Grains/Cereals;33,25;15;Godos Cocina Típica;Sevilla;Spain;5-Feb-98
10872;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;21;Godos Cocina Típica;Sevilla;Spain;5-Feb-98
10872;Pâté chinois;Meat/Poultry;24;10;Godos Cocina Típica;Sevilla;Spain;5-Feb-98
10872;Tarte au sucre;Confections;49,3;20;Godos Cocina Típica;Sevilla;Spain;5-Feb-98
10873;Sir Rodney's Scones;Confections;10;20;Wilman Kala;Helsinki;Finland;6-Feb-98
10873;Rössle Sauerkraut;Produce;45,6;3;Wilman Kala;Helsinki;Finland;6-Feb-98
10874;Ikura;Seafood;31;10;Godos Cocina Típica;Sevilla;Spain;6-Feb-98
10875;Teatime Chocolate Biscuits;Confections;9,2;25;Berglunds snabbköp;Luleå;Sweden;6-Feb-98
10875;Maxilaku;Confections;20;15;Berglunds snabbköp;Luleå;Sweden;6-Feb-98
10875;Zaanse koeken;Confections;9,5;21;Berglunds snabbköp;Luleå;Sweden;6-Feb-98
10876;Spegesild;Seafood;12;21;Bon app';Marseille;France;9-Feb-98
10876;Wimmers gute Semmelknödel;Grains/Cereals;33,25;20;Bon app';Marseille;France;9-Feb-98
10877;Carnarvon Tigers;Beverages;62,5;25;Ricardo Adocicados;Rio de Janeiro;Brazil;9-Feb-98
10877;Pavlova;Confections;17,45;30;Ricardo Adocicados;Rio de Janeiro;Brazil;9-Feb-98
10878;Sir Rodney's Marmalade;Confections;81;20;QUICK-Stop;Cunewalde;Germany;10-Feb-98
10879;Boston Crab Meat;Seafood;18,4;12;Wilman Kala;Helsinki;Finland;10-Feb-98
10879;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;10;Wilman Kala;Helsinki;Finland;10-Feb-98
10879;Lakkalikööri;Beverages;18;10;Wilman Kala;Helsinki;Finland;10-Feb-98
10880;Outback Lager;Beverages;15;50;Folk och fä HB;Bräcke;Sweden;10-Feb-98
10880;Sirop d'érable;Condiments;28,5;30;Folk och fä HB;Bräcke;Sweden;10-Feb-98
10880;Tunnbröd;Grains/Cereals;9;30;Folk och fä HB;Bräcke;Sweden;10-Feb-98
10881;Röd Kaviar;Seafood;15;10;Cactus Comidas para llevar;Buenos Aires;Argentina;11-Feb-98
10882;Singaporean Hokkien Fried Mee;Grains/Cereals;14;25;Save-a-lot Markets;Boise;USA;11-Feb-98
10882;Maxilaku;Confections;20;20;Save-a-lot Markets;Boise;USA;11-Feb-98
10882;Tourtière;Meat/Poultry;7,45;32;Save-a-lot Markets;Boise;USA;11-Feb-98
10883;Guaraná Fantástica;Beverages;4,5;8;Lonesome Pine Restaurant;Portland;USA;12-Feb-98
10884;Sir Rodney's Scones;Confections;10;40;Let's Stop N Shop;San Francisco;USA;12-Feb-98
10884;Gnocchi di nonna Alice;Grains/Cereals;38;21;Let's Stop N Shop;San Francisco;USA;12-Feb-98
10884;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;12;Let's Stop N Shop;San Francisco;USA;12-Feb-98
10885;Outback Lager;Beverages;15;30;Suprêmes délices;Charleroi;Belgium;12-Feb-98
10885;Guaraná Fantástica;Beverages;4,5;12;Suprêmes délices;Charleroi;Belgium;12-Feb-98
10885;Chang;Beverages;19;20;Suprêmes délices;Charleroi;Belgium;12-Feb-98
10885;Original Frankfurter grüne Soße;Condiments;13;25;Suprêmes délices;Charleroi;Belgium;12-Feb-98
10886;Ikura;Seafood;31;70;Hanari Carnes;Rio de Janeiro;Brazil;13-Feb-98
10886;Gorgonzola Telino;Dairy Products;12,5;35;Hanari Carnes;Rio de Janeiro;Brazil;13-Feb-98
10886;Original Frankfurter grüne Soße;Condiments;13;40;Hanari Carnes;Rio de Janeiro;Brazil;13-Feb-98
10887;NuNuCa Nuß-Nougat-Creme;Confections;14;5;Galería del gastrónomo;Barcelona;Spain;13-Feb-98
10888;Chang;Beverages;19;20;Godos Cocina Típica;Sevilla;Spain;16-Feb-98
10888;Scottish Longbreads;Confections;12,5;18;Godos Cocina Típica;Sevilla;Spain;16-Feb-98
10889;Queso Cabrales;Dairy Products;21;40;Rattlesnake Canyon Grocery;Albuquerque;USA;16-Feb-98
10889;Côte de Blaye;Beverages;263,5;40;Rattlesnake Canyon Grocery;Albuquerque;USA;16-Feb-98
10890;Sasquatch Ale;Beverages;14;10;Du monde entier;Nantes;France;16-Feb-98
10890;Jack's New England Clam Chowder;Seafood;9,65;14;Du monde entier;Nantes;France;16-Feb-98
10890;Alice Mutton;Meat/Poultry;39;15;Du monde entier;Nantes;France;16-Feb-98
10891;Nord-Ost Matjeshering;Seafood;25,89;15;Lehmanns Marktstand;Frankfurt a.M.;Germany;17-Feb-98
10892;Raclette Courdavault;Dairy Products;55;40;Maison Dewey;Bruxelles;Belgium;17-Feb-98
10893;Nord-Ost Matjeshering;Seafood;25,89;35;Königlich Essen;Brandenburg;Germany;18-Feb-98
10893;Thüringer Rostbratwurst;Meat/Poultry;123,79;24;Königlich Essen;Brandenburg;Germany;18-Feb-98
10893;Inlagd Sill;Seafood;19;20;Königlich Essen;Brandenburg;Germany;18-Feb-98
10893;Guaraná Fantástica;Beverages;4,5;10;Königlich Essen;Brandenburg;Germany;18-Feb-98
10893;Northwoods Cranberry Sauce;Condiments;40;30;Königlich Essen;Brandenburg;Germany;18-Feb-98
10894;Konbu;Seafood;6;28;Save-a-lot Markets;Boise;USA;18-Feb-98
10894;Gudbrandsdalsost;Dairy Products;36;50;Save-a-lot Markets;Boise;USA;18-Feb-98
10894;Rhönbräu Klosterbier;Beverages;7,75;120;Save-a-lot Markets;Boise;USA;18-Feb-98
10895;Camembert Pierrot;Dairy Products;34;100;Ernst Handel;Graz;Austria;18-Feb-98
10895;Guaraná Fantástica;Beverages;4,5;110;Ernst Handel;Graz;Austria;18-Feb-98
10895;Boston Crab Meat;Seafood;18,4;91;Ernst Handel;Graz;Austria;18-Feb-98
10895;Chartreuse verte;Beverages;18;45;Ernst Handel;Graz;Austria;18-Feb-98
10896;Rogede sild;Seafood;9,5;15;Maison Dewey;Bruxelles;Belgium;19-Feb-98
10896;Gnocchi di nonna Alice;Grains/Cereals;38;16;Maison Dewey;Bruxelles;Belgium;19-Feb-98
10897;Thüringer Rostbratwurst;Meat/Poultry;123,79;80;Hungry Owl All-Night Grocers;Cork;Ireland;19-Feb-98
10897;Nord-Ost Matjeshering;Seafood;25,89;36;Hungry Owl All-Night Grocers;Cork;Ireland;19-Feb-98
10898;Konbu;Seafood;6;5;Océano Atlántico Ltda.;Buenos Aires;Argentina;20-Feb-98
10899;Chartreuse verte;Beverages;18;8;LILA-Supermercado;Barquisimeto;Venezuela;20-Feb-98
10900;Outback Lager;Beverages;15;3;Wellington Importadora;Resende;Brazil;20-Feb-98
10901;Jack's New England Clam Chowder;Seafood;9,65;30;HILARION-Abastos;San Cristóbal;Venezuela;23-Feb-98
10901;Flotemysost;Dairy Products;21,5;30;HILARION-Abastos;San Cristóbal;Venezuela;23-Feb-98
10902;Pâté chinois;Meat/Poultry;24;30;Folk och fä HB;Bräcke;Sweden;23-Feb-98
10902;Tarte au sucre;Confections;49,3;6;Folk och fä HB;Bräcke;Sweden;23-Feb-98
10903;Scottish Longbreads;Confections;12,5;20;Hanari Carnes;Rio de Janeiro;Brazil;24-Feb-98
10903;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;21;Hanari Carnes;Rio de Janeiro;Brazil;24-Feb-98
10903;Konbu;Seafood;6;40;Hanari Carnes;Rio de Janeiro;Brazil;24-Feb-98
10904;Tarte au sucre;Confections;49,3;35;White Clover Markets;Seattle;USA;24-Feb-98
10904;Escargots de Bourgogne;Seafood;13,25;15;White Clover Markets;Seattle;USA;24-Feb-98
10905;Chai;Meat/Poultry;18;20;Wellington Importadora;Resende;Brazil;24-Feb-98
10906;Sirop d'érable;Condiments;28,5;15;Wolski  Zajazd;Warszawa;Poland;25-Feb-98
10907;Rhönbräu Klosterbier;Beverages;7,75;14;Spécialités du monde;Paris;France;25-Feb-98
10908;Uncle Bob's Organic Dried Pears;Produce;30;20;Reggiani Caseifici;Reggio Emilia;Italy;26-Feb-98
10908;Filo Mix;Grains/Cereals;7;14;Reggiani Caseifici;Reggio Emilia;Italy;26-Feb-98
10909;Jack's New England Clam Chowder;Seafood;9,65;5;Santé Gourmet;Stavern;Norway;26-Feb-98
10909;Uncle Bob's Organic Dried Pears;Produce;30;12;Santé Gourmet;Stavern;Norway;26-Feb-98
10909;Pavlova;Confections;17,45;15;Santé Gourmet;Stavern;Norway;26-Feb-98
10910;Teatime Chocolate Biscuits;Confections;9,2;12;Wilman Kala;Helsinki;Finland;26-Feb-98
10910;Maxilaku;Confections;20;10;Wilman Kala;Helsinki;Finland;26-Feb-98
10910;Sirop d'érable;Condiments;28,5;5;Wilman Kala;Helsinki;Finland;26-Feb-98
10911;Laughing Lumberjack Lager;Beverages;14;15;Godos Cocina Típica;Sevilla;Spain;26-Feb-98
10911;Alice Mutton;Meat/Poultry;39;12;Godos Cocina Típica;Sevilla;Spain;26-Feb-98
10911;Chai;Meat/Poultry;18;10;Godos Cocina Típica;Sevilla;Spain;26-Feb-98
10912;Queso Cabrales;Dairy Products;21;40;Hungry Owl All-Night Grocers;Cork;Ireland;26-Feb-98
10912;Thüringer Rostbratwurst;Meat/Poultry;123,79;60;Hungry Owl All-Night Grocers;Cork;Ireland;26-Feb-98
10913;Geitost;Dairy Products;2,5;40;Queen Cozinha;Sao Paulo;Brazil;26-Feb-98
10913;Chef Anton's Cajun Seasoning;Seafood;22;30;Queen Cozinha;Sao Paulo;Brazil;26-Feb-98
10913;Escargots de Bourgogne;Seafood;13,25;15;Queen Cozinha;Sao Paulo;Brazil;26-Feb-98
10914;Flotemysost;Dairy Products;21,5;25;Queen Cozinha;Sao Paulo;Brazil;27-Feb-98
10915;Tourtière;Meat/Poultry;7,45;10;Tortuga Restaurante;México D.F.;Mexico;27-Feb-98
10915;Alice Mutton;Meat/Poultry;39;10;Tortuga Restaurante;México D.F.;Mexico;27-Feb-98
10915;Geitost;Dairy Products;2,5;30;Tortuga Restaurante;México D.F.;Mexico;27-Feb-98
10916;Mascarpone Fabioli;Dairy Products;32;6;Rancho grande;Buenos Aires;Argentina;27-Feb-98
10916;Pavlova;Confections;17,45;6;Rancho grande;Buenos Aires;Argentina;27-Feb-98
10916;Ravioli Angelo;Grains/Cereals;19,5;20;Rancho grande;Buenos Aires;Argentina;27-Feb-98
10917;Camembert Pierrot;Dairy Products;34;10;Romero y tomillo;Madrid;Spain;2-Mar-98
10917;Nord-Ost Matjeshering;Seafood;25,89;1;Romero y tomillo;Madrid;Spain;2-Mar-98
10918;Chai;Meat/Poultry;18;60;Bottom-Dollar Markets;Tsawassen;Canada;2-Mar-98
10918;Camembert Pierrot;Dairy Products;34;25;Bottom-Dollar Markets;Tsawassen;Canada;2-Mar-98
10919;Pavlova;Confections;17,45;24;LINO-Delicateses;I. de Margarita;Venezuela;2-Mar-98
10919;NuNuCa Nuß-Nougat-Creme;Confections;14;24;LINO-Delicateses;I. de Margarita;Venezuela;2-Mar-98
10919;Boston Crab Meat;Seafood;18,4;20;LINO-Delicateses;I. de Margarita;Venezuela;2-Mar-98
10920;Valkoinen suklaa;Confections;16,25;24;Around the Horn;Colchester;UK;3-Mar-98
10921;Steeleye Stout;Beverages;18;10;Vaffeljernet;Århus;Denmark;3-Mar-98
10921;Vegie-spread;Condiments;43,9;40;Vaffeljernet;Århus;Denmark;3-Mar-98
10922;Guaraná Fantástica;Beverages;4,5;35;Hanari Carnes;Rio de Janeiro;Brazil;3-Mar-98
10922;Alice Mutton;Meat/Poultry;39;15;Hanari Carnes;Rio de Janeiro;Brazil;3-Mar-98
10923;Singaporean Hokkien Fried Mee;Grains/Cereals;14;10;La maison d'Asie;Toulouse;France;3-Mar-98
10923;Ipoh Coffee;Beverages;46;10;La maison d'Asie;Toulouse;France;3-Mar-98
10923;Laughing Lumberjack Lager;Beverages;14;24;La maison d'Asie;Toulouse;France;3-Mar-98
10924;Rössle Sauerkraut;Produce;45,6;30;Berglunds snabbköp;Luleå;Sweden;4-Mar-98
10924;Ikura;Seafood;31;20;Berglunds snabbköp;Luleå;Sweden;4-Mar-98
10924;Rhönbräu Klosterbier;Beverages;7,75;6;Berglunds snabbköp;Luleå;Sweden;4-Mar-98
10925;Inlagd Sill;Seafood;19;25;Hanari Carnes;Rio de Janeiro;Brazil;4-Mar-98
10925;Filo Mix;Grains/Cereals;7;12;Hanari Carnes;Rio de Janeiro;Brazil;4-Mar-98
10926;Queso Cabrales;Dairy Products;21;2;Ana Trujillo Emparedados y helados;México D.F.;Mexico;4-Mar-98
10926;Konbu;Seafood;6;10;Ana Trujillo Emparedados y helados;México D.F.;Mexico;4-Mar-98
10926;Teatime Chocolate Biscuits;Confections;9,2;7;Ana Trujillo Emparedados y helados;México D.F.;Mexico;4-Mar-98
10926;Mozzarella di Giovanni;Dairy Products;34,8;10;Ana Trujillo Emparedados y helados;México D.F.;Mexico;4-Mar-98
10927;Sir Rodney's Marmalade;Confections;81;5;La corne d'abondance;Versailles;France;5-Mar-98
10927;Filo Mix;Grains/Cereals;7;5;La corne d'abondance;Versailles;France;5-Mar-98
10927;Lakkalikööri;Beverages;18;20;La corne d'abondance;Versailles;France;5-Mar-98
10928;Zaanse koeken;Confections;9,5;5;Galería del gastrónomo;Barcelona;Spain;5-Mar-98
10928;Lakkalikööri;Beverages;18;5;Galería del gastrónomo;Barcelona;Spain;5-Mar-98
10929;Sir Rodney's Scones;Confections;10;60;Frankenversand;München;Germany;5-Mar-98
10929;Rhönbräu Klosterbier;Beverages;7,75;49;Frankenversand;München;Germany;5-Mar-98
10929;Original Frankfurter grüne Soße;Condiments;13;15;Frankenversand;München;Germany;5-Mar-98
10930;Sir Rodney's Scones;Confections;10;36;Suprêmes délices;Charleroi;Belgium;6-Mar-98
10930;Schoggi Schokolade;Confections;43,9;25;Suprêmes délices;Charleroi;Belgium;6-Mar-98
10930;Escargots de Bourgogne;Seafood;13,25;30;Suprêmes délices;Charleroi;Belgium;6-Mar-98
10930;Pâté chinois;Meat/Poultry;24;25;Suprêmes délices;Charleroi;Belgium;6-Mar-98
10931;Ravioli Angelo;Grains/Cereals;19,5;30;Richter Supermarkt;Genève;Switzerland;6-Mar-98
10931;Konbu;Seafood;6;42;Richter Supermarkt;Genève;Switzerland;6-Mar-98
10932;Pavlova;Confections;17,45;30;Bon app';Marseille;France;6-Mar-98
10932;Tarte au sucre;Confections;49,3;14;Bon app';Marseille;France;6-Mar-98
10932;Rhönbräu Klosterbier;Beverages;7,75;20;Bon app';Marseille;France;6-Mar-98
10932;Mozzarella di Giovanni;Dairy Products;34,8;16;Bon app';Marseille;France;6-Mar-98
10933;Sirop d'érable;Condiments;28,5;30;Island Trading;Cowes;UK;6-Mar-98
10933;Perth Pasties;Meat/Poultry;32,8;2;Island Trading;Cowes;UK;6-Mar-98
10934;Grandma's Boysenberry Spread;Condiments;25;20;Lehmanns Marktstand;Frankfurt a.M.;Germany;9-Mar-98
10935;Chai;Meat/Poultry;18;21;Wellington Importadora;Resende;Brazil;9-Mar-98
10935;Carnarvon Tigers;Beverages;62,5;4;Wellington Importadora;Resende;Brazil;9-Mar-98
10935;Tunnbröd;Grains/Cereals;9;8;Wellington Importadora;Resende;Brazil;9-Mar-98
10936;Inlagd Sill;Seafood;19;30;Great Lakes Food Market;Eugene;USA;9-Mar-98
10937;Sasquatch Ale;Beverages;14;20;Cactus Comidas para llevar;Buenos Aires;Argentina;10-Mar-98
10937;Rössle Sauerkraut;Produce;45,6;8;Cactus Comidas para llevar;Buenos Aires;Argentina;10-Mar-98
10938;Ipoh Coffee;Beverages;46;24;QUICK-Stop;Cunewalde;Germany;10-Mar-98
10938;Konbu;Seafood;6;20;QUICK-Stop;Cunewalde;Germany;10-Mar-98
10938;Camembert Pierrot;Dairy Products;34;49;QUICK-Stop;Cunewalde;Germany;10-Mar-98
10938;Flotemysost;Dairy Products;21,5;35;QUICK-Stop;Cunewalde;Germany;10-Mar-98
10939;Laughing Lumberjack Lager;Beverages;14;40;Magazzini Alimentari Riuniti;Bergamo;Italy;10-Mar-98
10939;Chang;Beverages;19;10;Magazzini Alimentari Riuniti;Bergamo;Italy;10-Mar-98
10940;Uncle Bob's Organic Dried Pears;Produce;30;8;Bon app';Marseille;France;11-Mar-98
10940;Konbu;Seafood;6;20;Bon app';Marseille;France;11-Mar-98
10941;Gorgonzola Telino;Dairy Products;12,5;44;Save-a-lot Markets;Boise;USA;11-Mar-98
10941;Scottish Longbreads;Confections;12,5;80;Save-a-lot Markets;Boise;USA;11-Mar-98
10941;Tarte au sucre;Confections;49,3;30;Save-a-lot Markets;Boise;USA;11-Mar-98
10941;Mozzarella di Giovanni;Dairy Products;34,8;50;Save-a-lot Markets;Boise;USA;11-Mar-98
10942;Maxilaku;Confections;20;28;Reggiani Caseifici;Reggio Emilia;Italy;11-Mar-98
10943;Spegesild;Seafood;12;15;B's Beverages;London;UK;11-Mar-98
10943;Gustaf's Knäckebröd;Grains/Cereals;21;21;B's Beverages;London;UK;11-Mar-98
10943;Konbu;Seafood;6;15;B's Beverages;London;UK;11-Mar-98
10944;Queso Cabrales;Dairy Products;21;5;Bottom-Dollar Markets;Tsawassen;Canada;12-Mar-98
10944;Gula Malacca;Condiments;19,45;18;Bottom-Dollar Markets;Tsawassen;Canada;12-Mar-98
10944;Gnocchi di nonna Alice;Grains/Cereals;38;18;Bottom-Dollar Markets;Tsawassen;Canada;12-Mar-98
10945;Gorgonzola Telino;Dairy Products;12,5;10;Morgenstern Gesundkost;Leipzig;Germany;12-Mar-98
10945;Konbu;Seafood;6;20;Morgenstern Gesundkost;Leipzig;Germany;12-Mar-98
10946;Ikura;Seafood;31;25;Vaffeljernet;Århus;Denmark;12-Mar-98
10946;Guaraná Fantástica;Beverages;4,5;25;Vaffeljernet;Århus;Denmark;12-Mar-98
10946;Original Frankfurter grüne Soße;Condiments;13;40;Vaffeljernet;Århus;Denmark;12-Mar-98
10947;Raclette Courdavault;Dairy Products;55;4;B's Beverages;London;UK;13-Mar-98
10948;Pâté chinois;Meat/Poultry;24;4;Godos Cocina Típica;Sevilla;Spain;13-Mar-98
10948;Valkoinen suklaa;Confections;16,25;9;Godos Cocina Típica;Sevilla;Spain;13-Mar-98
10948;Manjimup Dried Apples;Produce;53;40;Godos Cocina Típica;Sevilla;Spain;13-Mar-98
10949;Alice Mutton;Meat/Poultry;39;6;Bottom-Dollar Markets;Tsawassen;Canada;13-Mar-98
10949;Ikura;Seafood;31;30;Bottom-Dollar Markets;Tsawassen;Canada;13-Mar-98
10949;Grandma's Boysenberry Spread;Condiments;25;12;Bottom-Dollar Markets;Tsawassen;Canada;13-Mar-98
10949;Tarte au sucre;Confections;49,3;60;Bottom-Dollar Markets;Tsawassen;Canada;13-Mar-98
10950;Chef Anton's Cajun Seasoning;Seafood;22;5;Magazzini Alimentari Riuniti;Bergamo;Italy;16-Mar-98
10951;Jack's New England Clam Chowder;Seafood;9,65;6;Richter Supermarkt;Genève;Switzerland;16-Mar-98
10951;Geitost;Dairy Products;2,5;15;Richter Supermarkt;Genève;Switzerland;16-Mar-98
10951;Rhönbräu Klosterbier;Beverages;7,75;50;Richter Supermarkt;Genève;Switzerland;16-Mar-98
10952;Rössle Sauerkraut;Produce;45,6;2;Alfreds Futterkiste;Berlin;Germany;16-Mar-98
10952;Grandma's Boysenberry Spread;Condiments;25;16;Alfreds Futterkiste;Berlin;Germany;16-Mar-98
10953;Sir Rodney's Marmalade;Confections;81;50;Around the Horn;Colchester;UK;16-Mar-98
10953;Gorgonzola Telino;Dairy Products;12,5;50;Around the Horn;Colchester;UK;16-Mar-98
10954;Gorgonzola Telino;Dairy Products;12,5;25;LINO-Delicateses;I. de Margarita;Venezuela;17-Mar-98
10954;Rogede sild;Seafood;9,5;30;LINO-Delicateses;I. de Margarita;Venezuela;17-Mar-98
10954;Pavlova;Confections;17,45;28;LINO-Delicateses;I. de Margarita;Venezuela;17-Mar-98
10954;Camembert Pierrot;Dairy Products;34;24;LINO-Delicateses;I. de Margarita;Venezuela;17-Mar-98
10955;Rhönbräu Klosterbier;Beverages;7,75;12;Folk och fä HB;Bräcke;Sweden;17-Mar-98
10956;Sir Rodney's Scones;Confections;10;12;Blauer See Delikatessen;Mannheim;Germany;17-Mar-98
10956;Zaanse koeken;Confections;9,5;14;Blauer See Delikatessen;Mannheim;Germany;17-Mar-98
10956;Manjimup Dried Apples;Produce;53;8;Blauer See Delikatessen;Mannheim;Germany;17-Mar-98
10957;Nord-Ost Matjeshering;Seafood;25,89;30;HILARION-Abastos;San Cristóbal;Venezuela;18-Mar-98
10957;Steeleye Stout;Beverages;18;40;HILARION-Abastos;San Cristóbal;Venezuela;18-Mar-98
10957;Wimmers gute Semmelknödel;Grains/Cereals;33,25;8;HILARION-Abastos;San Cristóbal;Venezuela;18-Mar-98
10958;Uncle Bob's Organic Dried Pears;Produce;30;6;Océano Atlántico Ltda.;Buenos Aires;Argentina;18-Mar-98
10958;Chef Anton's Gumbo Mix;Produce;21,35;20;Océano Atlántico Ltda.;Buenos Aires;Argentina;18-Mar-98
10958;Mozzarella di Giovanni;Dairy Products;34,8;5;Océano Atlántico Ltda.;Buenos Aires;Argentina;18-Mar-98
10959;Rhönbräu Klosterbier;Beverages;7,75;20;Gourmet Lanchonetes;Campinas;Brazil;18-Mar-98
10960;Guaraná Fantástica;Beverages;4,5;10;HILARION-Abastos;San Cristóbal;Venezuela;19-Mar-98
10960;Jack's New England Clam Chowder;Seafood;9,65;24;HILARION-Abastos;San Cristóbal;Venezuela;19-Mar-98
10961;Filo Mix;Grains/Cereals;7;6;Queen Cozinha;Sao Paulo;Brazil;19-Mar-98
10961;Lakkalikööri;Beverages;18;60;Queen Cozinha;Sao Paulo;Brazil;19-Mar-98
10962;Uncle Bob's Organic Dried Pears;Produce;30;45;QUICK-Stop;Cunewalde;Germany;19-Mar-98
10962;Konbu;Seafood;6;77;QUICK-Stop;Cunewalde;Germany;19-Mar-98
10962;Gudbrandsdalsost;Dairy Products;36;9;QUICK-Stop;Cunewalde;Germany;19-Mar-98
10962;Perth Pasties;Meat/Poultry;32,8;20;QUICK-Stop;Cunewalde;Germany;19-Mar-98
10962;Lakkalikööri;Beverages;18;44;QUICK-Stop;Cunewalde;Germany;19-Mar-98
10963;Camembert Pierrot;Dairy Products;34;2;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;19-Mar-98
10964;Gudbrandsdalsost;Dairy Products;36;10;Spécialités du monde;Paris;France;20-Mar-98
10964;Carnarvon Tigers;Beverages;62,5;6;Spécialités du monde;Paris;France;20-Mar-98
10964;Côte de Blaye;Beverages;263,5;5;Spécialités du monde;Paris;France;20-Mar-98
10965;Manjimup Dried Apples;Produce;53;16;Old World Delicatessen;Anchorage;USA;20-Mar-98
10966;Gravad lax;Seafood;26;8;Chop-suey Chinese;Bern;Switzerland;20-Mar-98
10966;Tarte au sucre;Confections;49,3;12;Chop-suey Chinese;Bern;Switzerland;20-Mar-98
10966;Gnocchi di nonna Alice;Grains/Cereals;38;12;Chop-suey Chinese;Bern;Switzerland;20-Mar-98
10967;Maxilaku;Confections;20;40;Toms Spezialitäten;Münster;Germany;23-Mar-98
10967;Teatime Chocolate Biscuits;Confections;9,2;12;Toms Spezialitäten;Münster;Germany;23-Mar-98
10968;Guaraná Fantástica;Beverages;4,5;30;Ernst Handel;Graz;Austria;23-Mar-98
10968;Queso Manchego La Pastora;Dairy Products;38;30;Ernst Handel;Graz;Austria;23-Mar-98
10968;Wimmers gute Semmelknödel;Grains/Cereals;33,25;4;Ernst Handel;Graz;Austria;23-Mar-98
10969;Spegesild;Seafood;12;9;Comércio Mineiro;Sao Paulo;Brazil;23-Mar-98
10970;Filo Mix;Grains/Cereals;7;40;Bólido Comidas preparadas;Madrid;Spain;24-Mar-98
10971;Thüringer Rostbratwurst;Meat/Poultry;123,79;14;France restauration;Nantes;France;24-Mar-98
10972;Geitost;Dairy Products;2,5;7;La corne d'abondance;Versailles;France;24-Mar-98
10972;Alice Mutton;Meat/Poultry;39;6;La corne d'abondance;Versailles;France;24-Mar-98
10973;Gumbär Gummibärchen;Confections;31,23;5;La corne d'abondance;Versailles;France;24-Mar-98
10973;Jack's New England Clam Chowder;Seafood;9,65;6;La corne d'abondance;Versailles;France;24-Mar-98
10973;Rhönbräu Klosterbier;Beverages;7,75;10;La corne d'abondance;Versailles;France;24-Mar-98
10974;Vegie-spread;Condiments;43,9;10;Split Rail Beer & Ale;Lander;USA;25-Mar-98
10975;Northwoods Cranberry Sauce;Condiments;40;16;Bottom-Dollar Markets;Tsawassen;Canada;25-Mar-98
